State,District,Subdistrict,City,City_Regiotype,Pincode,Locality,Sublocality,Sublocality_ID,Competition_Store,Key_Categories,Key_Brands
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Mhada Colony,   Azad Nagar",287,Competition1,E-Com Brands,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Veer Desai   Industrial Estate,1281,Competition1,Personal Accessories,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1087,Competition4,Personal Accessories,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Suburbia Mall,1467,Competition3,Mens  Formals,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Competition5,Personal Accessories,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,Competition5,BTL Fashion & Active Sports,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,Competition4,E-Com Brands,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra rAILWAY STATION,1468,Competition4,Personal Accessories,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Competition1,Mens  Formals,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Competition3,Personal Accessories,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Indira Nagar,   Four Bungalows",662,Competition2,E-Com Brands,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New DN Nagar,   D N Nagar",269,Competition1,E-Com Brands,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400049,Andheri West,Kapaswadi,621,Competition3,BTL Fashion & Active Sports,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Ambedkar   Colony,268,Competition2,Mens  Formals,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,Competition4,Mens  Formals,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Competition5,E-Com Brands,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Competition4,Mens  Formals,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Competition2,E-Com Brands,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Competition4,Mens  Formals,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Competition2,BTL Fashion & Active Sports,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Indian Oil   Nagar, D N Nagar",72,Competition4,BTL Fashion & Active Sports,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,Competition3,Mens  Formals,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Competition2,BTL Fashion & Active Sports,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Competition5,E-Com Brands,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,Azad Nagar,863,Competition2,Mens  Formals,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shitladevi   Chawl, D N Nagar",99,Competition5,Personal Accessories,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shanti Nagar,   D N Nagar",570,Competition2,E-Com Brands,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,Competition3,Personal Accessories,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,Competition3,E-Com Brands,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,Competition2,Mens  Formals,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Kadam Nagar,61,Competition4,E-Com Brands,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Competition4,E-Com Brands,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bhabh Hospital area,1450,Competition1,Mens  Formals,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Competition1,Personal Accessories,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,Competition4,Mens  Formals,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Suburbia Mall,1467,Competition2,Personal Accessories,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Competition5,BTL Fashion & Active Sports,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Jaibharat   Society,784,Competition2,Personal Accessories,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400104,Goregaon West,Bhagat   Singh Nagar,959,Competition5,BTL Fashion & Active Sports,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Jeevan Nagar,   Azad Nagar",244,Competition2,Personal Accessories,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,Competition2,Personal Accessories,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,Competition1,BTL Fashion & Active Sports,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Competition3,E-Com Brands,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Competition1,Mens  Formals,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Phase D,   Shastri Nagar",656,Competition2,E-Com Brands,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1183,Competition2,Personal Accessories,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Bhudargarh Colony,1064,Competition4,Personal Accessories,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Manish Nagar,   Four Bungalows",636,Competition2,Personal Accessories,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Madhuban Colony,   D N Nagar",257,Competition1,E-Com Brands,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"ESIC Nagar,   D N Nagar",123,Competition2,Personal Accessories,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ganesh Nagar,   D N Nagar",3,Competition1,Mens  Formals,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Competition2,Personal Accessories,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Competition5,E-Com Brands,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Competition3,Personal Accessories,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Competition1,E-Com Brands,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Competition2,E-Com Brands,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New LIC Colony,   D N Nagar",43,Competition4,Mens  Formals,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,D N Nagar,410,Competition1,E-Com Brands,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shanti Nagar,   D N Nagar",570,Competition1,BTL Fashion & Active Sports,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,Competition4,Mens  Formals,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,Competition5,BTL Fashion & Active Sports,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Competition5,E-Com Brands,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Competition5,BTL Fashion & Active Sports,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400058,Andheri West,Munshi Nagar,1242,Competition1,Personal Accessories,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bhabh Hospital area,1450,Competition1,Personal Accessories,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,Competition5,BTL Fashion & Active Sports,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Reclamation,1077,Competition1,BTL Fashion & Active Sports,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Jeet Nagar,   Versova",1056,Competition4,E-Com Brands,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Joseph Patel   Wadi, Versova",1150,Competition5,Personal Accessories,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Joseph Patel   Wadi, Versova",1150,Competition2,Personal Accessories,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,Competition2,Personal Accessories,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Seven Bunglow,875,Competition5,Personal Accessories,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,Competition4,E-Com Brands,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Competition3,E-Com Brands,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Competition1,E-Com Brands,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Competition5,Mens  Formals,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Competition3,BTL Fashion & Active Sports,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Competition5,Mens  Formals,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Competition2,Personal Accessories,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Competition4,Mens  Formals,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Bhudargarh Colony,1064,Competition4,E-Com Brands,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,Competition2,E-Com Brands,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,Competition1,BTL Fashion & Active Sports,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Pali Hills,Danda,309,Competition3,E-Com Brands,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Hanuman Nagar,749,Competition5,Mens  Formals,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Chuim,306,Competition4,Personal Accessories,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,"Railway Colony,   Shirley",169,Competition2,E-Com Brands,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Yamuna Nagar,617,Competition2,Personal Accessories,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Competition4,Mens  Formals,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Competition4,E-Com Brands,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mudran Press   Colony,872,Competition4,Mens  Formals,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Indira Nagar,   Four Bungalows",662,Competition5,E-Com Brands,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,Competition5,BTL Fashion & Active Sports,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Kapaswadi,621,Competition2,BTL Fashion & Active Sports,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Hanuman Nagar,749,Competition4,E-Com Brands,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Chuim,306,Competition3,E-Com Brands,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Competition5,Mens  Formals,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Competition3,E-Com Brands,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Highland Park,885,Competition2,E-Com Brands,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Competition1,BTL Fashion & Active Sports,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Competition5,BTL Fashion & Active Sports,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1183,Competition4,Personal Accessories,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Bhudargarh Colony,1064,Competition2,E-Com Brands,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New DN Nagar,   D N Nagar",269,Competition1,BTL Fashion & Active Sports,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Competition5,E-Com Brands,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Competition3,Mens  Formals,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Competition2,BTL Fashion & Active Sports,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Competition4,E-Com Brands,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1183,Competition1,BTL Fashion & Active Sports,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New DN Nagar,   D N Nagar",269,Competition3,Mens  Formals,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"New DN Nagar,   D N Nagar",269,Competition2,Mens  Formals,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Competition5,Mens  Formals,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Competition3,BTL Fashion & Active Sports,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Almeida Park,1448,Competition1,E-Com Brands,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,ONGC Colony,608,Competition5,Personal Accessories,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400104,Goregaon West,Bhagat   Singh Nagar,959,Competition3,BTL Fashion & Active Sports,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,Competition1,E-Com Brands,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Adarsh Nagar,1082,Competition1,Mens  Formals,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,D N Nagar,410,Competition1,Personal Accessories,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bhabh Hospital area,1450,Competition5,Personal Accessories,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,Competition5,BTL Fashion & Active Sports,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Shirley,431,Competition2,E-Com Brands,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Chimbai village,1451,Competition1,E-Com Brands,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Competition1,Personal Accessories,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Competition5,Mens  Formals,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Competition4,E-Com Brands,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Yamuna Nagar,617,Competition3,BTL Fashion & Active Sports,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Highland Park,885,Competition3,Mens  Formals,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,Competition1,Personal Accessories,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Competition3,Personal Accessories,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Competition4,BTL Fashion & Active Sports,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Competition5,Mens  Formals,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,ONGC Colony,608,Competition3,Mens  Formals,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Phase D,   Shastri Nagar",656,Competition2,Personal Accessories,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shitladevi   Chawl, D N Nagar",99,Competition3,E-Com Brands,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shanti Nagar,   D N Nagar",570,Competition1,BTL Fashion & Active Sports,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Ambedkar Nagar,128,Competition5,Personal Accessories,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Vaidya Nagar,112,Competition1,BTL Fashion & Active Sports,TITAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Competition3,E-Com Brands,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Adarsh Nagar,1082,Competition5,BTL Fashion & Active Sports,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,D N Nagar,410,Competition3,BTL Fashion & Active Sports,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Pali Village,1325,Competition5,BTL Fashion & Active Sports,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bhabh Hospital area,1450,Competition5,BTL Fashion & Active Sports,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Competition2,Personal Accessories,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,Competition4,Mens  Formals,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Competition1,BTL Fashion & Active Sports,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,ONGC Colony,608,Competition2,E-Com Brands,PIERRE CARDIN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Competition2,Mens  Formals,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Jaibharat   Society,784,Competition3,BTL Fashion & Active Sports,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Joseph Patel   Wadi, Versova",1150,Competition3,E-Com Brands,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Joseph Patel   Wadi, Versova",1150,Competition1,Mens  Formals,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Seven Bunglow,875,Competition2,BTL Fashion & Active Sports,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Juhu,Mora Gaon,1164,Competition5,BTL Fashion & Active Sports,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Competition3,E-Com Brands,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Competition1,E-Com Brands,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Competition1,Personal Accessories,BEING HUMAN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mudran Press   Colony,872,Competition3,BTL Fashion & Active Sports,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Juhu,Mora Gaon,1164,Competition3,BTL Fashion & Active Sports,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Pali Hills,Danda,309,Competition2,E-Com Brands,VAN HEUSEN
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Hanuman Nagar,749,Competition1,BTL Fashion & Active Sports,ALLEN SOLLY
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,"Railway Colony,   Shirley",169,Competition5,BTL Fashion & Active Sports,MEXX
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Competition1,BTL Fashion & Active Sports,BLACKBERRYS
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Competition4,Personal Accessories,TITAN
